File Path: C:\2024\20240314 CTLbio tensile\Test Run 2 03-14-24 16 22 53 PM\DAQ- Time, … - (Timed).txt   
Test: CTLbio_tensile_EC5AA
Test Run: Test Run 2
Date: 3/14/2024 3:56:51 PM


Time 	Crosshead 	Load 	Extensometer 
sec	mm	kN	mm
0.919000029563904	0.00102539058843831	0.0389839172363281	5.94701603517933E-05
1.01900005340576	0.00273437490250217	0.0879265823364258	0.000492694312015374
1.11899995803833	0.00463867172584287	0.146567291259766	0.00117370473162737
1.21899998188019	0.0070312498792191	0.225115264892578	0.00225596932068584
1.31900000572205	0.0103027341538109	0.326541656494141	0.00356332316187036
1.4190000295639	0.0134277343022404	0.425392700195313	0.0046901382120268
1.51900005340576	0.0168457027029945	0.536300659179688	0.0060378924899851
1.61899995803833	0.0198730467673158	0.631257629394531	0.00722295999366906
1.71899998188019	0.0234375002037268	0.744048706054688	0.00845691010908922
1.81900000572205	0.027099609724246	0.858290283203125	0.0100062243291177
1.9190000295639	0.0312500014842954	0.991819274902344	0.0114409558591433
2.01900005340576	0.0351562484866008	1.11536279296875	0.0129892487166217
2.11899995803833	0.0388671869586688	1.23923901367187	0.0144082778206212
2.21900010108948	0.0424804675276391	1.34933569335937	0.0155744746734854
2.31900000572205	0.0460449227830395	1.46512243652344	0.0170679759321501
2.41899991035461	0.0497558576171286	1.58055297851562	0.0186036977538606
2.51900005340576	0.0529296885360964	1.682974609375	0.0197345561900875
2.61899995803833	0.0563964858883992	1.79101428222656	0.0209845075005433
2.71900010108948	0.0595703131693881	1.89778857421875	0.0223771821765695
2.81900000572205	0.0634765601716936	2.02016931152344	0.0238371430896223
2.91899991035461	0.0673828108119778	2.14951245117188	0.025541776267346
3.01900005340576	0.0713867193553597	2.27590063476562	0.0269825595751172
3.11899995803833	0.0747558588045649	2.382416015625	0.0283678364212392
3.21900010108948	0.0783691430115141	2.49791088867188	0.0296883390547009
3.31900000572205	0.0817382824607193	2.6045302734375	0.0308569069602527
3.41899991035461	0.0849121061037295	2.70665014648438	0.0322775413224008
3.51900005340576	0.0879882791195996	2.79962866210938	0.0335997974616475
3.61899995803833	0.0913574185688049	2.91349633789063	0.0344951549777761
3.71900010108948	0.0946777363424189	3.0200888671875	0.0356438977178186
3.81900000572205	0.0981933626462705	3.1335185546875	0.0373692491848487
3.91899991035461	0.101660152722616	3.241279296875	0.0387044638046063
4.01900005340576	0.105371094832662	3.35852221679687	0.0401584329665639
4.11899995803833	0.109082029666752	3.47463500976562	0.0414887290389743
4.2189998626709	0.112548827019054	3.58348266601562	0.0426965598308016
4.31899976730347	0.116015624371357	3.69246948242187	0.0439135365013499
4.41900014877319	0.119091797387227	3.78859838867188	0.045257096644491
4.51900005340576	0.122265628306195	3.88622802734375	0.0463119940832257
4.61899995803833	0.125488280900754	3.98740795898438	0.0475323540740646
4.7189998626709	0.129003907204606	4.09550244140625	0.0486926292069256
4.81899976730347	0.132470697280951	4.2049091796875	0.0502026232425123
4.91900014877319	0.136035159812309	4.31318603515625	0.0518304368597455
5.01900005340576	0.139208990731277	4.4127158203125	0.0527657139173243
5.11899995803833	0.142578122904524	4.51434033203125	0.0540245200681966
5.2189998626709	0.146044927532785	4.623109375	0.0551826306036673
5.31899976730347	0.149609375512227	4.73418603515625	0.0566381568205543
5.41900014877319	0.152685548528098	4.82749169921875	0.0576176644244697
5.51900005340576	0.156005859025754	4.92603271484375	0.0588456423429307
5.61899995803833	0.159130853717215	5.0219033203125	0.0602149993937928
5.7189998626709	0.162500000442378	5.1171552734375	0.0612320945947431
5.81899976730347	0.165820310940035	5.2180048828125	0.0625405446044169
5.91900014877319	0.169482416822575	5.3232626953125	0.0637747798464261
6.01900005340576	0.172656247741543	5.42597900390625	0.0649658250040375
6.11899995803833	0.175878900336102	5.52133154296875	0.0662264501443133
6.2189998626709	0.179003909579478	5.619966796875	0.0672513779136352
6.31899976730347	0.182324220077135	5.71976904296875	0.0683825492160395
6.41900014877319	0.185644530574791	5.822591796875	0.069811001594644
6.51900005340576	0.189111335203052	5.9269658203125	0.0709651139914058
6.61899995803833	0.192480467376299	6.02694482421875	0.072156595706474
6.7189998626709	0.19614257325884	6.13581884765625	0.0735756839276291
6.81899976730347	0.199658199562691	6.24142919921875	0.0749475148040801
6.91900014877319	0.203417963348329	6.3544072265625	0.0766065131756477
7.01900005340576	0.206591794267297	6.45154345703125	0.0774516520323232
7.11899995803833	0.210107420571148	6.5573740234375	0.0787903481977992
7.2189998626709	0.213281251490116	6.6553828125	0.0798416513134725
7.31899976730347	0.216601561987773	6.75474169921875	0.0810697747510858
7.41900014877319	0.21938476129435	6.8412001953125	0.0821201538201421
7.51900005340576	0.222607428440824	6.93442138671875	0.0832538498798385
7.61899995803833	0.225976560614072	7.03455078125	0.0843778179842047
7.7189998626709	0.22973632439971	7.14934326171875	0.0857803606777452
7.81899976730347	0.233300786931068	7.2544482421875	0.0869417199282907
7.91900014877319	0.237011714489199	7.36719677734375	0.0884460896486416
8.01900005340576	0.240087887505069	7.46037109375	0.0896029232535511
8.11900043487549	0.243408198002726	7.559916015625	0.0909655573195778
8.2189998626709	0.246582028921694	7.651201171875	0.0921789469430223
8.31900024414063	0.250000011874363	7.7569462890625	0.0932974216993898
