File Path: C:\2024\20240314 CTLbio tensile\Test Run 3 03-14-24 16 22 53 PM\DAQ- Time, … - (Timed).txt   
Test: CTLbio_tensile_EC5AA
Test Run: Test Run 3
Date: 3/14/2024 4:08:34 PM


Time 	Crosshead 	Load 	Extensometer 
sec	mm	kN	mm
0.912000000476837	0.00170898442775069	0.0386541061401367	6.87302872393047E-05
1.01199996471405	0.00317382819048362	0.0753158645629883	0.000230375604814981
1.11199998855591	0.00502929697177024	0.127094184875488	0.000505658590554958
1.21200001239777	0.0070312498792191	0.186914077758789	0.00131254762436583
1.31200003623962	0.00913085932552349	0.247054168701172	0.00241077032114845
1.41199994087219	0.0120605473057367	0.339811981201172	0.0032021223432821
1.51199996471405	0.0152832035382744	0.438922912597656	0.00460896671938826
1.61199998855591	0.0188476569746854	0.545434326171875	0.00582906977797393
1.71200001239777	0.0225097664952045	0.659905944824219	0.007204227586044
1.81200003623962	0.0263183592323912	0.775240173339844	0.00867508333612932
1.91199994087219	0.0296875005005859	0.883157043457031	0.00988807187241036
2.01200008392334	0.0334960932377726	0.997432739257813	0.011306889973639
2.11199998855591	0.0373046859749593	1.11668432617188	0.0127869197967811
2.21199989318848	0.0411621076636948	1.2396640625	0.0142053231684258
2.31200003623962	0.0445800797024276	1.34034631347656	0.0153764449351002
2.41199994087219	0.0482421892229468	1.45312280273437	0.016785768821137
2.51200008392334	0.0518554697919171	1.55983032226563	0.018114791600965
2.61199998855591	0.0556640625291038	1.68047094726562	0.0192944826267194
2.71199989318848	0.0596679674345069	1.80240686035156	0.0208209439733764
2.81200003623962	0.0631347647868097	1.91065795898438	0.0223314746108372
2.91199994087219	0.0667480489937589	2.02230322265625	0.023737187802908
3.01200008392334	0.0700683594914153	2.12220581054688	0.0248381365963724
3.11199998855591	0.0737792943255045	2.23992309570313	0.0262182420556201
3.21199989318848	0.0771484410506673	2.34785498046875	0.0274291887762956
3.31200003623962	0.0808105469332077	2.46300854492188	0.028885771826026
3.41199994087219	0.0842285153339617	2.56779638671875	0.0303241904475726
3.51200008392334	0.0880371080711484	2.6879248046875	0.0316127479891293
3.61199998855591	0.0916015633265488	2.79465625	0.0330278890032787
3.71199989318848	0.0950683606788516	2.90146655273438	0.0343057909049094
3.81200003623962	0.0983398422249593	3.00469189453125	0.0357495846401434
3.91199994087219	0.101806639577262	3.11147900390625	0.0368631626770366
4.01200008392334	0.105126950074919	3.21271557617187	0.0381456193281338
4.11199998855591	0.108203123090789	3.30797290039063	0.0392265574191697
4.21199989318848	0.11123046715511	3.3985712890625	0.0405123137170449
4.31199979782104	0.11479492241051	3.51081079101563	0.0415226386394352
4.41200017929077	0.118554686196148	3.62237377929688	0.0431248627137393
4.51200008392334	0.122412107884884	3.73997241210937	0.0443321587226819
4.61199998855591	0.126269529573619	3.84783569335938	0.045694916479988
4.71199989318848	0.129638676298782	3.94245971679688	0.0471599742013495
4.81199979782104	0.133154302602634	4.04805126953125	0.0484100346511696
4.91200017929077	0.136425776872784	4.1524375	0.0497014407301322
