File Path: C:\2024\20240314 CTLbio tensile\Test Run 5 03-14-24 16 22 53 PM\DAQ- Time, … - (Timed).txt   
Test: CTLbio_tensile_EC5AA
Test Run: Test Run 5
Date: 3/14/2024 4:20:14 PM


Time 	Crosshead 	Load 	Extensometer 
sec	mm	kN	mm
0.916999995708466	0.00126953125345608	0.0310938663482666	0.000364888904869076
1.01699995994568	0.00273437490250217	0.0674413375854492	0.000565069683489128
1.11699998378754	0.0045410156417347	0.121592330932617	0.0012704903156191
1.21700000762939	0.00654296854918357	0.181154739379883	0.00199754003915587
1.31700003147125	0.00957031261350494	0.274603820800781	0.00317360081680818
1.41700005531311	0.0131347660499159	0.389431427001953	0.00443945145889302
1.51699995994568	0.0167968755704351	0.504213256835938	0.0056483268053853
1.61699998378754	0.0202148439711891	0.614990600585937	0.00715940996087738
1.71700000762939	0.0236816413234919	0.722658264160156	0.00829052260087337
1.81700003147125	0.0271972658083541	0.836468933105469	0.00939887104323134
1.91700005531311	0.0309082024614327	0.951276306152344	0.0110855889943196
2.01699995994568	0.0340332044288516	1.05737707519531	0.0121359589684289
2.11700010299683	0.0375000017811544	1.16449841308594	0.0134521960717393
2.21700000762939	0.0407714833272621	1.26721069335937	0.0147646342156804
2.31699991226196	0.0447753918706439	1.39063500976563	0.0162132655532332
2.41700005531311	0.0488769546791445	1.52084753417969	0.0179303369804984
2.51699995994568	0.0529785138496663	1.65463610839844	0.0195339798665373
2.61700010299683	0.0566406233701855	1.76790197753906	0.0209645750146592
2.71700000762939	0.0603515618422534	1.88808764648437	0.0223425122385379
2.81699991226196	0.0639648424112238	2.00115710449219	0.0238229513342958
2.91700005531311	0.0671386733301915	2.10425024414063	0.0247376628976781
3.01699995994568	0.0706054706824943	2.21137548828125	0.0263714209722821
3.11700010299683	0.0739257811801508	2.31716918945313	0.0274840458587278
3.21700000762939	0.0776367160142399	2.43211328125	0.0289536001218949
3.31699991226196	0.081054684414994	2.54303149414062	0.0303354263451183
3.41700005531311	0.0849609350552782	2.66831884765625	0.0317476515192538
3.51699995994568	0.0885742192622274	2.77966748046875	0.0331393457599916
3.61700010299683	0.0923828119994141	2.9010830078125	0.0346389060723595
3.71700000762939	0.0957519514486194	3.00781176757812	0.0361202437488828
3.81699991226196	0.0991210908978246	3.11281420898437	0.0371373935195152
3.91700005531311	0.102099606010597	3.2058818359375	0.0384396698791534
4.01700019836426	0.105419923784211	3.31290869140625	0.039811846363591
4.11700010299683	0.10864257637877	3.40541821289063	0.0408518462791108
4.21700000762939	0.112304689537268	3.52211376953125	0.0426445112680085
4.31699991226196	0.115673828986473	3.62369702148438	0.0438317147199996
4.41699981689453	0.119091797387227	3.7273837890625	0.0449734870926477
4.51700019836426	0.122167970403098	3.81500439453125	0.0461097588413395
4.61700010299683	0.125781254610047	3.92723559570313	0.0472694337076973
4.71700000762939	0.129296880913898	4.03430639648438	0.049149679398397
4.81699991226196	0.132714849314652	4.13969482421875	0.0501863978570327
4.91699981689453	0.135888665681705	4.2313037109375	0.051186481869081
5.01700019836426	0.139257812406868	4.338544921875	0.0527515330759343
